,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1667159545980809216,,2023-06-09 13:19:44+00:00,2023-06-09,13:19:44,UTC,928923955381010432,Aelium_,Agence Aelium,,"Transformation historique pour Delta Drone !

#deltadrone #drone #militaire #dronesmilitaires #innovation #securite #defense #armee #guerre #aviation #aerien #ukraine #UkraineWar  #industry https://t.co/03nEejK4XJ",fr,[],[],['https://pbs.twimg.com/media/FyLwihRXsAAYZNF.jpg'],,0,0,"['deltadrone', 'drone', 'militaire', 'dronesmilitaires', 'innovation', 'securite', 'defense', 'armee', 'guerre', 'aviation', 'aerien', 'ukraine', 'UkraineWar', 'industry']",[],https://twitter.com/Aelium_/status/1667159545980809216,False,,,https://pbs.twimg.com/media/FyLwihRXsAAYZNF.jpg,,,Twitter Web App,928923955381010432,Aelium_,,,,,,
1,1667049055459876866,,2023-06-09 06:00:41+00:00,2023-06-09,06:00:41,UTC,1534996483421921282,ActuGendarmerie,GD BOT,,"RT @Gendarmerie_014: Brigade nautique, drones, spécialistes de la lutte anti-drone, patrouilles à cheval, en quad ou en motos tout terrain.…",fr,['Gendarmerie_014'],[],[],,2,0,[],[],https://twitter.com/ActuGendarmerie/status/1667049055459876866,False,,,,,,ACTUGEND,1534996483421921282,ActuGendarmerie,1666903462431318016,,2023-06-08 20:22:09,,,
2,1666954318208016386,,2023-06-08 23:44:14+00:00,2023-06-08,23:44:14,UTC,1898395676,LilianeGOYCETA,amis-gendarmerie145061@orange.fr,,"RT @Gendarmerie_014: Brigade nautique, drones, spécialistes de la lutte anti-drone, patrouilles à cheval, en quad ou en motos tout terrain.…",fr,['Gendarmerie_014'],[],[],,2,0,[],[],https://twitter.com/LilianeGOYCETA/status/1666954318208016386,False,,,,,,Twitter for Android,1898395676,LilianeGOYCETA,1666903462431318016,,2023-06-08 20:22:09,,,
3,1666903462431318016,,2023-06-08 20:22:09+00:00,2023-06-08,20:22:09,UTC,971797579968270338,Gendarmerie_014,Gendarmerie du Calvados,,"Brigade nautique, drones, spécialistes de la lutte anti-drone, patrouilles à cheval, en quad ou en motos tout terrain... un large éventail de nos spécialités a été déployé pour assurer la sécurité de ce 79e anniversaire du #Débarquement et de la Bataille de #Normandie.
#DDay79 https://t.co/L8rTsMj7Da https://t.co/E3ANPDUL4H",fr,[],['https://twitter.com/Gendarmerie_014/status/1666379582226743297'],['https://pbs.twimg.com/media/FyIFN-8WYAsVLHl.jpg'],,2,17,"['Débarquement', 'Normandie', 'DDay79']",[],https://twitter.com/Gendarmerie_014/status/1666903462431318016,False,,,https://pbs.twimg.com/media/FyIFN-8WYAsVLHl.jpg,,,Twitter Web App,971797579968270338,Gendarmerie_014,,,,,,
4,1666732233942528000,,2023-06-08 09:01:45+00:00,2023-06-08,09:01:45,UTC,918132604955742208,GroupeProtec,Groupe Protec,,"Nous sommes ravis d'avoir été choisis pour garantir la sécurité du Merguez Tuning Show, un événement époustouflant qui s'est déroulé le 4 juin 2023 à Magny-Cours.

#MERGUEZTUNINGSHOW #MTS #LouLou #surveillance #drone #sécurité #gestiondesflux #vilebrequin https://t.co/lyoysqbbRK",fr,[],[],['https://pbs.twimg.com/media/FyFr_0-XwAAouN_.jpg'],,0,2,"['MERGUEZTUNINGSHOW', 'MTS', 'LouLou', 'surveillance', 'drone', 'sécurité', 'gestiondesflux', 'vilebrequin']",[],https://twitter.com/GroupeProtec/status/1666732233942528000,False,,,https://pbs.twimg.com/media/FyFr_0-XwAAouN_.jpg,,,Twitter Web App,918132604955742208,GroupeProtec,,,,,,
5,1666515877712240680,,2023-06-07 18:42:02+00:00,2023-06-07,18:42:02,UTC,600234980,Tessier_X,𝓚𝓻𝓲𝓼𝓽𝓲𝓷𝓮 🇺🇦,,"«La famille d'Oleshky temporairement occupée a été secourue,heureusement.J'ai posté + tôt qu'ils demandaient de l'aide&amp;que nos défenseurs ont pu leur procurer de l'eau en bouteille à partir d'un drone. Ils sont actuellement en sécurité.» https://t.co/NcjKPA5HiH",fr,[],['https://twitter.com/Gerashchenko_en/status/1666509581537648647'],[],,1,3,[],[],https://twitter.com/Tessier_X/status/1666515877712240680,False,,,,,,Twitter Web App,600234980,Tessier_X,,,,,,
6,1666381041907425280,,2023-06-07 09:46:14+00:00,2023-06-07,09:46:14,UTC,3204856275,thetoitoi,Antoine 🇫🇷,,"C'est l'horreur ! Les opérateurs du drone doivent vraiment être enragé  de ne rien pouvoir faire. Russie de merde !! Pays d'animaux et de sauvage ! Membre permanent du conseil de sécurité de L'ONU, pff... https://t.co/7VVBDqMAGx",fr,[],['https://twitter.com/NOELreports/status/1666369092884873216'],[],,0,3,[],[],https://twitter.com/thetoitoi/status/1666381041907425280,False,,,,,,Twitter for Android,3204856275,thetoitoi,,,,,,
7,1666358697428152320,,2023-06-07 08:17:27+00:00,2023-06-07,08:17:27,UTC,1443256015999442944,JustaManonEart1,Juste un homme,,"@MilibertyMe @LLP_Le_Vrai Même sans smartphone ça ne changerait pas grand chose... Carte bleu, caméra de sécurité, reconnaissance faciale, drone, satellite, compte bancaire... Carte identité, ils savent déjà tout de nous même sans smartphone",fr,"['MilibertyMe', 'LLP_Le_Vrai']",[],[],,0,0,[],[],https://twitter.com/JustaManonEart1/status/1666358697428152320,False,,,,,,Twitter for Android,1443256015999442944,JustaManonEart1,,1666339586207805440,,,,
8,1666289822183354369,,2023-06-07 03:43:46+00:00,2023-06-07,03:43:46,UTC,803429540,ZePoulint,Lilith 🦂,,"RT @LatasseLeo: Dans sa décision n° 2021-834 DC du 20 janvier 2022, le Conseil constitutionnel estime que l’autorisation d’un drone « ne pe…",fr,['LatasseLeo'],[],[],,1,0,[],[],https://twitter.com/ZePoulint/status/1666289822183354369,False,,,,,,TweetDeck,803429540,ZePoulint,1666210096945192985,,2023-06-06 22:26:58,,,
9,1666210096945192985,,2023-06-06 22:26:58+00:00,2023-06-06,22:26:58,UTC,1016006592838492161,LatasseLeo,Léo-Paul Latasse,"Strasbourg, France","Dans sa décision n° 2021-834 DC du 20 janvier 2022, le Conseil constitutionnel estime que l’autorisation d’un drone « ne peut être délivrée, lorsqu’il s’agit d’assurer la sécurité d’un rassemblement public, que pour la durée de ce dernier »",fr,[],[],[],,1,6,[],[],https://twitter.com/LatasseLeo/status/1666210096945192985,False,,,,,"[[[7.6881601, 48.4924213], [7.836256, 48.4924213], [7.836256, 48.6461915], [7.6881601, 48.6461915]]]",Twitter Web App,1016006592838492161,LatasseLeo,,1666210094193729549,,,,
10,1666156785319673869,,2023-06-06 18:55:07+00:00,2023-06-06,18:55:07,UTC,834091377034158080,bravowhiskey337,🇫🇷🤍🇺🇦 🤫bravowhiskey 🎸🚀,,"RT @johan1297573: #Manif6juin | Un syndicat d'officiers qui explique que le drone 🛸 va se démocratiser car il est ""un outil efficace"" pour…",fr,['johan1297573'],[],[],,4,0,['Manif6juin'],[],https://twitter.com/bravowhiskey337/status/1666156785319673869,False,,,,,,Twitter Web App,834091377034158080,bravowhiskey337,1666155007068995614,,2023-06-06 18:48:04,,,
11,1666155007068995614,,2023-06-06 18:48:04+00:00,2023-06-06,18:48:04,UTC,1640812146471600128,johan1297573,Johan Orioli 👮‍♂️,,"#Manif6juin | Un syndicat d'officiers qui explique que le drone 🛸 va se démocratiser car il est ""un outil efficace"" pour ""assurer la sécurité des rassemblements"" puis qui m'explique sans sourcillier que l'outil n'a fait l'objet d'aucune évaluation. Que dois-je en penser ? https://t.co/QH9sCY0e23",fr,[],['https://twitter.com/PoliceSynergie/status/1666151594243522563'],[],,4,11,['Manif6juin'],[],https://twitter.com/johan1297573/status/1666155007068995614,False,,,,,,Twitter Web App,1640812146471600128,johan1297573,,,,,,
12,1666083219886985218,,2023-06-06 14:02:48+00:00,2023-06-06,14:02:48,UTC,58150896,Saumur_Kiosque,Le Kiosque,,"Indre-et-Loire. Le drone, nouvel outil des forces de police pour renforcer la sécurité - Saumur Kiosque https://t.co/29x0rQcXE9",fr,[],['https://www.le-kiosque.org/indre-et-loire-le-drone-nouvel-outil-des-forces-de-police-pour-renforcer-la-securite/'],[],,0,0,[],[],https://twitter.com/Saumur_Kiosque/status/1666083219886985218,False,,,,,,Twitter Web App,58150896,Saumur_Kiosque,,,,,,
13,1666059378057773058,,2023-06-06 12:28:04+00:00,2023-06-06,12:28:04,UTC,1646026677665898496,politikheim,Politikheim,,"#Securite |  « A la suite du référé-liberté déposé auprès du TA de Strasbourg, le juge des référés a validé toutes les dispositions de l'arrêté préfectoral visant la captation d'image par drone lors de la manifestation du 6 juin. » @Prefet67

#6juin #ReformeDesRetraites https://t.co/CCp1WpUBTr",fr,['Prefet67'],[],['https://pbs.twimg.com/media/Fx8ILNLWwAM-1h1.jpg'],,0,0,"['Securite', '6juin', 'ReformeDesRetraites']",[],https://twitter.com/politikheim/status/1666059378057773058,False,,,https://pbs.twimg.com/media/Fx8ILNLWwAM-1h1.jpg,,,Twitter for Android,1646026677665898496,politikheim,,,,,,
14,1665967786575659012,,2023-06-06 06:24:07+00:00,2023-06-06,06:24:07,UTC,1240648308407840768,Messara14,Choupette,,"RT @PoliceNat_21: [Manifestation du 6 juin 2023 à #Dijon] : pour votre sécurité, @PoliceNat_21 utilisera un drone. https://t.co/GF7xBm2WtA",fr,"['PoliceNat_21', 'PoliceNat_21']",[],['https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg'],,7,0,['Dijon'],[],https://twitter.com/Messara14/status/1665967786575659012,False,,,https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg,,,Twitter Web App,1240648308407840768,Messara14,1665747582059003906,,2023-06-05 15:49:06,,,
15,1665942787450126336,,2023-06-06 04:44:46+00:00,2023-06-06,04:44:46,UTC,1528460093586563072,DakotaCo53,ValCo et Ebony,,"RT @PoliceNat_21: [Manifestation du 6 juin 2023 à #Dijon] : pour votre sécurité, @PoliceNat_21 utilisera un drone. https://t.co/GF7xBm2WtA",fr,"['PoliceNat_21', 'PoliceNat_21']",[],['https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg'],,7,0,['Dijon'],[],https://twitter.com/DakotaCo53/status/1665942787450126336,False,,,https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg,,,Twitter for iPhone,1528460093586563072,DakotaCo53,1665747582059003906,,2023-06-05 15:49:06,,,
16,1665940598207946753,,2023-06-06 04:36:04+00:00,2023-06-06,04:36:04,UTC,1493594769725001729,Morgan4121OM43,Morgan4121OM43,,"RT @PoliceNat_21: [Manifestation du 6 juin 2023 à #Dijon] : pour votre sécurité, @PoliceNat_21 utilisera un drone. https://t.co/GF7xBm2WtA",fr,"['PoliceNat_21', 'PoliceNat_21']",[],['https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg'],,7,0,['Dijon'],[],https://twitter.com/Morgan4121OM43/status/1665940598207946753,False,,,https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg,,,Twitter for Android,1493594769725001729,Morgan4121OM43,1665747582059003906,,2023-06-05 15:49:06,,,
17,1665802769834409984,,2023-06-05 19:28:24+00:00,2023-06-05,19:28:24,UTC,2810491193,Prefet37,Préfet d'Indre-et-Loire,,"#sécurité | Sécurisation des rassemblements | 
Par arrêté, le préfet d'#indreetloire autorise la @PoliceNationale à utiliser un drone pour sécuriser les rassemblements du  #6Juin à #Tours. https://t.co/yviuYlHXns",fr,['PoliceNationale'],[],['https://pbs.twimg.com/media/Fx4eyK2XoAILwJT.jpg'],,0,3,"['sécurité', 'indreetloire', '6Juin', 'Tours']",[],https://twitter.com/Prefet37/status/1665802769834409984,False,,,https://pbs.twimg.com/media/Fx4eyK2XoAILwJT.jpg,,,Twitter Web App,2810491193,Prefet37,,,,,,
18,1665755373666443266,,2023-06-05 16:20:03+00:00,2023-06-05,16:20:03,UTC,3239168265,hervestanka,Herve Stanka,,"RT @PoliceNat_21: [Manifestation du 6 juin 2023 à #Dijon] : pour votre sécurité, @PoliceNat_21 utilisera un drone. https://t.co/GF7xBm2WtA",fr,"['PoliceNat_21', 'PoliceNat_21']",[],['https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg'],,7,0,['Dijon'],[],https://twitter.com/hervestanka/status/1665755373666443266,False,,,https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg,,,Twitter for Android,3239168265,hervestanka,1665747582059003906,,2023-06-05 15:49:06,,,
19,1665747582059003906,,2023-06-05 15:49:06+00:00,2023-06-05,15:49:06,UTC,1085574957474684928,PoliceNat_21,Police nationale 21,,"[Manifestation du 6 juin 2023 à #Dijon] : pour votre sécurité, @PoliceNat_21 utilisera un drone. https://t.co/GF7xBm2WtA",fr,['PoliceNat_21'],[],['https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg'],,7,13,['Dijon'],[],https://twitter.com/PoliceNat_21/status/1665747582059003906,False,,,https://pbs.twimg.com/media/Fx3sM98WcAA3DHU.jpg,,,Twitter Web App,1085574957474684928,PoliceNat_21,,,,,,
20,1665744400062861317,,2023-06-05 15:36:27+00:00,2023-06-05,15:36:27,UTC,566473165,D_ChauvinBZH,🎸😎 Larry Tournell 🔻☯️,,RT @anonymegirl3030: Bientôt des axes délimités avec prise d'empreinte obligatoire à l'entrée d'un rassemblement. Sous prétexte de sécurité…,fr,['anonymegirl3030'],[],[],,3,0,[],[],https://twitter.com/D_ChauvinBZH/status/1665744400062861317,False,,,,,,Twitter Web App,566473165,D_ChauvinBZH,1665712002503680001,,2023-06-05 13:27:43,,,
21,1665712002503680001,,2023-06-05 13:27:43+00:00,2023-06-05,13:27:43,UTC,1444915867939135491,anonymegirl3030,Sandy,,"Bientôt des axes délimités avec prise d'empreinte obligatoire à l'entrée d'un rassemblement. Sous prétexte de sécurité, nous avons de moins en moins de liberté. Continuez avec les casseroles au lieu de tout bloquer une bonne fois pour toutes. #drone #6juin #Montpellier https://t.co/FO3DUjbhIn",fr,[],['https://twitter.com/Prefet34/status/1665639850358321152'],[],,3,3,"['drone', '6juin', 'Montpellier']",[],https://twitter.com/anonymegirl3030/status/1665712002503680001,False,,,,,,Twitter for Android,1444915867939135491,anonymegirl3030,,,,,,
22,1665635040330481666,,2023-06-05 08:21:54+00:00,2023-06-05,08:21:54,UTC,56736478,juaye,juaye,,#drones #IntelligenceArtificielle #sécurité 👉 Un drone doté d’une intelligence artificielle s’est-il retourné contre son opérateur humain lors d’un entraînement de l’US Air Force ? – Libération https://t.co/r2ofmiRMhu,fr,[],['https://www.liberation.fr/checknews/un-drone-dote-dune-intelligence-artificielle-sest-il-retourne-contre-son-operateur-humain-lors-dun-entrainement-de-lus-air-force-20230602_4PUXPZOTABCJZJUYVYL5632WPE/'],[],,0,0,"['drones', 'IntelligenceArtificielle', 'sécurité']",[],https://twitter.com/juaye/status/1665635040330481666,False,,,,,,Twitter for iPhone,56736478,juaye,,,,,,
23,1665372298117894146,,2023-06-04 14:57:51+00:00,2023-06-04,14:57:51,UTC,1319592007392780291,Kovacsfrank2,Kovacs frank,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/Kovacsfrank2/status/1665372298117894146,False,,,,,,Twitter for Android,1319592007392780291,Kovacsfrank2,1664593875153846272,,2023-06-02 11:24:41,,,
24,1665339233622540290,,2023-06-04 12:46:28+00:00,2023-06-04,12:46:28,UTC,3926694387,PierreDhid,Pierre 🇨🇵🇪🇺🇺🇦🏳️‍🌈,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/PierreDhid/status/1665339233622540290,False,,,,,,Twitter for Android,3926694387,PierreDhid,1664593875153846272,,2023-06-02 11:24:41,,,
25,1665320957286703104,,2023-06-04 11:33:51+00:00,2023-06-04,11:33:51,UTC,853884052981645312,jofripouille,joelle BLD@jofripouille-,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/jofripouille/status/1665320957286703104,False,,,,,,Twitter Web App,853884052981645312,jofripouille,1664593875153846272,,2023-06-02 11:24:41,,,
26,1665276114820902913,,2023-06-04 08:35:39+00:00,2023-06-04,08:35:39,UTC,859043501111115776,CapitaineRossel,CapitaineRossel,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/CapitaineRossel/status/1665276114820902913,False,,,,,,Twitter for Android,859043501111115776,CapitaineRossel,1664593875153846272,,2023-06-02 11:24:41,,,
27,1665265382863560705,,2023-06-04 07:53:01+00:00,2023-06-04,07:53:01,UTC,1232996052711727105,MFaouen,🕊🤍🙏Monique Marguerite Faouën 🙏💙💛🕊🇺🇦,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/MFaouen/status/1665265382863560705,False,,,,,,Twitter for iPad,1232996052711727105,MFaouen,1664593875153846272,,2023-06-02 11:24:41,,,
28,1665263010930368512,,2023-06-04 07:43:35+00:00,2023-06-04,07:43:35,UTC,1585861685239242754,GutschierPeter,pegut_67-Alsace-Andlau,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/GutschierPeter/status/1665263010930368512,False,,,,,,Twitter Web App,1585861685239242754,GutschierPeter,1664593875153846272,,2023-06-02 11:24:41,,,
29,1665260937299755008,,2023-06-04 07:35:21+00:00,2023-06-04,07:35:21,UTC,1117468628,Cequejedisnow,mimi sourit 🐝🦁🐸🦍🐄🐑🌹🌳🇪🇺🇺🇦,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/Cequejedisnow/status/1665260937299755008,False,,,,,,Twitter for iPad,1117468628,Cequejedisnow,1664593875153846272,,2023-06-02 11:24:41,,,
30,1665260123059625989,,2023-06-04 07:32:07+00:00,2023-06-04,07:32:07,UTC,323172954,Luaula,Jean-Paul,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/Luaula/status/1665260123059625989,False,,,,,,Twitter for Android,323172954,Luaula,1664593875153846272,,2023-06-02 11:24:41,,,
31,1665259830641041414,,2023-06-04 07:30:57+00:00,2023-06-04,07:30:57,UTC,319644012,ROXANE66,Cécile Simon,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/ROXANE66/status/1665259830641041414,False,,,,,,Twitter for iPhone,319644012,ROXANE66,1664593875153846272,,2023-06-02 11:24:41,,,
32,1665256407896129537,,2023-06-04 07:17:21+00:00,2023-06-04,07:17:21,UTC,834723023718641664,maikiestudonc,Nout'sNantes φ 🐢✊,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/maikiestudonc/status/1665256407896129537,False,,,,,,Twitter for iPhone,834723023718641664,maikiestudonc,1664593875153846272,,2023-06-02 11:24:41,,,
33,1665231723892809728,,2023-06-04 05:39:16+00:00,2023-06-04,05:39:16,UTC,2407840437,FouqueAnnick,Annick Fouque,,"RT @Lyzy5672: Comment la récente croissance d'Al-Qaïda en Afrique constitue une menace pour la sécurité mondiale.
En 2022, leur chef A. Al-…",fr,['Lyzy5672'],[],[],,14,0,[],[],https://twitter.com/FouqueAnnick/status/1665231723892809728,False,,,,,,Twitter for iPad,2407840437,FouqueAnnick,1664750090408402946,,2023-06-02 21:45:25,,,
34,1665187433170837505,,2023-06-04 02:43:16+00:00,2023-06-04,02:43:16,UTC,34679066,threenitee,Lelena 🏴 🌍 Ⓐ,,"RT @DamDeville: Quelle photo ! Une famille d'éléphants qui dort, prise par un drone.
Elle témoigne des intimités qui se transmettent entre…",fr,['DamDeville'],[],[],,93,0,[],[],https://twitter.com/threenitee/status/1665187433170837505,False,,,,,,Twitter Web App,34679066,threenitee,1664593875153846272,,2023-06-02 11:24:41,,,
